Date,Open,High,Low,Close,Volume
2024-12-30,251.95298524244893,253.22159473829512,250.47461491371794,251.9230194091797,35557500
2024-12-27,257.54682582842287,258.41589596104086,252.78207543596488,255.30929565429688,42355300
2024-12-26,257.90642916266114,259.81433504408284,257.34704665632455,258.7355041503906,27237100
2024-12-24,255.2094124344067,257.92641115938613,255.0096198916901,257.91644287109375,23234700
2024-12-23,254.49020366493687,255.36922684225433,253.17164603591402,254.98965454101562,40858800
2024-12-20,247.76758181309805,254.71994465608725,245.42017186050566,254.21051025390625,147495300
2024-12-19,247.22817727073837,251.72323503929724,246.81862390484895,249.51565551757812,60882300
2024-12-18,251.88305927654196,254.0007260278641,247.46791553993853,247.77757263183594,56774100
2024-12-17,249.80533943156328,253.5512208135588,249.50566587259755,253.20159912109375,51356400
2024-12-16,247.71764416028498,251.10392039685559,247.3780059899919,250.7642822265625,51694800
2024-12-13,247.54782582286595,249.01619729452798,245.96955931284188,247.85748291015625,33155300
2024-12-12,246.61885092340057,248.46682524629017,245.41017310687806,247.68768310546875,32777500
2024-12-11,247.68767076725757,250.52454792031958,245.98952569372008,246.2192840576172,45205800
2024-12-10,246.61884065291167,247.93739821602466,245.0705399660552,247.4978790283203,36914800
2024-12-09,241.56440918324205,246.96847124510987,241.48449521514058,246.47900390625,44649200
2024-12-06,242.6432183998472,244.3613305629988,241.8141281502541,242.5732879638672,36870600
2024-12-05,243.72204013219255,244.2714238935446,241.86408229295347,242.7730712890625,40033900
2024-12-04,242.60325739533934,243.84190102311462,240.9850414761411,242.74310302734375,44383900
2024-12-03,239.54662188503684,242.49337894569658,238.6376176509325,242.3834991455078,38861000
2024-12-02,237.00941446483552,240.52553753151284,236.89953466637493,239.3268585205078,48137100
2024-11-29,234.55211454995276,237.5488197625333,233.71304074851764,237.06935119628906,28481400
2024-11-27,234.21249554010248,235.43115689965902,233.55321672420507,234.67198181152344,33498400
2024-11-26,233.07373841155265,235.31128373473052,233.07373841155265,234.8018341064453,45986200
2024-11-25,231.2058026888721,232.99383009111634,229.48769048234254,232.61424255371094,90152800
2024-11-22,227.80952873867182,230.46661102927646,227.80952873867182,229.61753845214844,38168300
2024-11-21,228.6286329426038,229.90722593821596,225.46211628612434,228.26902770996094,42108300
2024-11-20,227.80951934283004,229.67746064503265,225.64190448211673,228.7484893798828,35169600
2024-11-19,226.73070634208972,229.90722171238716,226.41106572007726,228.02928161621094,36211800
2024-11-18,225.00261496304853,229.4876892234719,224.92270099550518,227.7695770263672,44686000
2024-11-15,226.15134020310103,226.67077335813082,224.023689933323,224.7528839111328,47923700
2024-11-14,224.77287777547028,228.61864039722624,224.7528954725484,227.9693603515625,44923900
2024-11-13,223.76397540644066,226.4010754152989,222.5153482196322,224.8727569580078,48566200
2024-11-12,224.30339000560164,225.34224111445195,223.11469448970428,223.98373413085938,40398300
2024-11-11,224.7528927426808,225.45212091614073,221.25673663335022,223.98373413085938,42005600
2024-11-08,226.92049995960826,228.4088689967903,226.16134014604208,226.7107391357422,38328800
2024-11-07,224.13670611072257,227.37956894750107,224.0768403097807,226.98043823242188,42137700
2024-11-06,222.12113695305962,225.5735453041769,220.7042571772517,222.23089599609375,54561100
2024-11-05,221.31291912362707,223.45819152571042,220.65436486265338,222.95928955078125,28111300
2024-11-04,220.5046966292777,222.3007315284092,219.2275088130919,221.52244567871094,44944500
2024-11-01,220.48474431371312,224.8551305713263,219.78628458026085,222.4204864501953,65276700
2024-10-31,228.83635490362704,229.325284321648,224.8750719925984,225.4138946533203,64370100
2024-10-30,232.09917848988178,232.95729049985403,229.04590082483264,229.59469604492188,47070900
2024-10-29,232.58810476348472,233.815399347975,231.8098189074392,233.15684509277344,35417200
2024-10-28,232.80762499530724,234.21451699403664,232.03931169048735,232.88743591308594,36087100
2024-10-25,229.23547896644118,232.7078323586645,229.0658541264054,230.9018096923828,38802300
2024-10-24,229.4749437774939,230.31311065070702,227.90839952304313,230.06365966796875,31109500
2024-10-23,233.56595129753524,234.62362105235994,227.25982300232985,230.25323486328125,52287000
2024-10-22,233.376366009758,235.70125104779564,232.08920560922664,235.342041015625,38846600
2024-10-21,233.9351372634737,236.32987592195377,233.9351372634737,235.96067810058594,36254500
2024-10-18,235.66133386929857,235.66133386929857,233.4961010856326,234.4839324951172,46431500
2024-10-17,232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800
2024-10-16,231.09139869260778,231.61024577942743,229.33525401328018,231.27099609375,34082200
2024-10-15,233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882812,64751400
2024-10-14,228.19775690140833,231.22110160659443,228.09798564307096,230.79205322265625,39882100
2024-10-11,228.79644988971887,228.9062089337624,226.84074743911052,227.05029296875,31759200
2024-10-10,227.279775108536,228.99599906464633,226.67111410985407,228.53700256347656,28183500
2024-10-09,224.73538646570117,229.24546472466872,224.33627096325682,229.03591918945312,33591100
2024-10-08,223.80742742544692,225.4837307412941,222.75973024040246,225.27420043945312,31855700
2024-10-07,224.0069975750027,225.19438676879486,220.84396072803747,221.2031707763672,39505400
2024-10-04,227.39951613756347,227.49930262356304,223.63780617480538,226.30194091796875,37245100
2024-10-03,224.64557310138042,226.3119038145279,222.82957789090332,225.17440795898438,34044200
2024-10-02,225.3939223013361,226.8706678098605,222.53022998119604,226.28196716308594,32880600
2024-10-01,229.0159547825387,229.14565893600417,223.24864947388588,225.71322631835938,63285000
2024-09-30,229.5348054854851,232.48831176757812,229.1456625683617,232.48831176757812,54541900
2024-09-27,227.9582911728241,229.01596089620384,226.80083496693393,227.2897491455078,34026000
2024-09-26,226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460938,36636700
2024-09-25,224.43603888049125,226.79085685048213,223.52804884217394,225.8728790283203,42308700
2024-09-24,228.14786961487798,228.8463445678705,225.2342838755063,226.8706817626953,43556100
2024-09-23,226.8407407931877,228.94610768522742,225.31410200503296,225.97265625,54146000
2024-09-20,229.46496974860833,232.57811312113958,227.12012443578536,227.6988525390625,318679900
2024-09-19,224.49591687958383,229.31531179988679,224.1367068474718,228.3673858642578,66781300
2024-09-18,217.07224903728172,222.22092099435915,217.06226125375574,220.20535278320312,59894900
2024-09-17,215.27619443719672,216.42366284814068,214.02893954474482,216.31390380859375,45519300
2024-09-16,216.0644583037111,216.74297289953918,213.4502168549942,215.84495544433594,59357400
2024-09-13,223.08899783711732,223.54797910505988,221.42266715079168,222.01136779785156,36766600
2024-09-12,222.01138090428717,223.0590781064196,219.33727360197898,222.28079223632812,37498200
2024-09-11,220.97367404683663,222.6000841658612,217.41150656335964,222.17103576660156,44587100
2024-09-10,218.43922835246784,220.9936039050013,216.25403537150672,219.62661743164062,51591000
2024-09-09,220.3350822772696,220.7840910234286,216.23410730849415,220.4248809814453,67180000
2024-09-06,223.45818364879955,224.74535922490057,219.2873705935476,220.33506774902344,48423000
2024-09-05,221.14329437614535,224.98483044961614,221.03353533260162,221.8916473388672,36615400
2024-09-04,221.17322424578342,221.29295584608857,217.0023958735564,220.36500549316406,43840200
2024-09-03,228.04809790202157,228.4971066385697,220.68429981162342,222.28079223632812,50190600
2024-08-30,229.6844899472923,229.89402024722435,226.98043458769098,228.49710083007812,52990800
2024-08-29,229.59470189609323,232.4085012026452,228.37737982242845,229.28536987304688,51906300
2024-08-28,227.4194670399241,229.35520907583674,225.18438078371824,225.99261474609375,38052200
2024-08-27,225.50369501854036,228.34744239539063,224.39613201364162,227.52923583984375,35934600
2024-08-26,226.2620154817008,226.7808777924977,223.39832305195915,226.68109130859375,30602200
2024-08-23,225.16444130741013,227.7188169640382,223.83736023691762,226.3418426513672,38677300
2024-08-22,227.28974628083643,227.8385414771675,223.4082896744648,224.0369110107422,43695300
2024-08-21,226.0225636042008,227.47934890039068,224.55579052395228,225.90281677246094,34765500
2024-08-20,225.27420804373648,226.6711275207631,224.95490346311303,226.0125732421875,30299000
2024-08-19,225.22429606357244,225.49370737790127,222.55017371179113,225.3939208984375,40687800
2024-08-16,223.42826155403992,226.33187474025672,223.15885022096822,225.5535888671875,44340200
2024-08-15,224.10676986474735,224.8551228159093,222.27079905335071,224.22650146484375,46414000
2024-08-14,220.08562480803565,222.54021400164925,219.21752501736546,221.23309326171875,41960600
2024-08-13,218.52904142421028,221.4027217224782,218.52904142421028,220.78408813476562,44155300
2024-08-12,215.59550663031672,219.02793942662467,215.12653755613,217.0522918701172,38028100
2024-08-09,211.38955402452135,216.05387055494424,211.259984607228,215.51568603515625,42201600
2024-08-08,212.39614722358988,213.4824924067945,208.13048513245963,212.59547424316406,47161100
2024-08-07,206.20693999643444,212.92436846093156,205.69865382063958,209.11717224121094,63516400
2024-08-06,204.61231506511243,209.28660752946874,200.39648844230862,206.5358428955078,69660500
2024-08-05,198.423121913284,212.7848576409039,195.3434758670593,208.56903076171875,119548600
2024-08-02,218.41592196270943,224.84432899946665,216.98075820790513,219.12355041503906,105568600
2024-08-01,223.618417993468,223.72805013234773,216.29304757526307,217.62855529785156,62501000
2024-07-31,220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300
2024-07-30,218.45580119769897,219.5919820328496,215.39607720378967,218.06710815429688,41643800
2024-07-29,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800
2024-07-26,217.96741565742542,218.75477790382115,215.2864239407029,217.2299041748047,41601300
2024-07-25,218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200
2024-07-24,223.24965464543004,224.04697788212746,216.40267233593048,217.8079376220703,61777600
2024-07-23,223.61843101438217,226.17982967750157,221.93408951337017,224.25628662109375,39960300
2024-07-22,226.24959507146193,227.01702011468987,222.34272744507626,223.20982360839844,48201800
2024-07-19,224.06694094221692,226.04030439428965,222.53209087352224,223.5586395263672,49151500
2024-07-18,229.50863493701104,229.66810263837593,221.52547133243425,223.42906188964844,66034600
2024-07-17,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900
2024-07-16,234.21283703260292,235.4785872610991,231.55178236868576,234.033447265625,43234300
2024-07-15,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300
2024-07-12,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500
2024-07-11,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600
2024-07-10,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700
2024-07-09,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100
2024-07-08,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900
2024-07-05,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400
2024-07-03,219.26306558331447,220.80787658691406,218.29631357753755,220.80787658691406,37369800
2024-07-02,215.42595595595571,219.64179766849512,214.3794853085834,219.53216552734375,58046200
2024-07-01,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900
2024-06-28,215.04724812174294,215.34624626528088,209.5955695452833,209.91448974609375,82542700
2024-06-27,213.97087836680484,215.01736433595826,211.63872006367095,213.3828582763672,49772700
2024-06-26,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200
2024-06-25,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900
2024-06-24,207.02420349475855,211.98751777765062,205.89798377862786,207.4427947998047,80727000
2024-06-21,209.68527826262047,211.18025387128242,206.4162661482939,206.7949981689453,246421400
2024-06-20,213.21339445126264,213.5223688231627,208.1504242370716,208.97763061523438,86172500
2024-06-18,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300
2024-06-17,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300
2024-06-14,213.13367378271622,214.44924427717243,210.59221246372425,211.77822875976562,70122700
2024-06-13,214.02069454325613,216.02395620562416,210.89121315624297,213.52236938476562,97862700
2024-06-12,206.67538853844061,219.46241499269527,206.20696163392407,212.35630798339844,198134300
2024-06-11,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300
2024-06-10,196.2404356269631,196.63910486677477,191.50634675889475,192.4730987548828,97262100
2024-06-07,193.99798178181695,196.28031956711487,193.48969558531903,196.23048400878906,53103900
2024-06-06,195.03449048507352,195.84177475695034,193.51957784203586,193.8285369873047,41181800
2024-06-05,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800
2024-06-04,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400
2024-06-03,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500
2024-05-31,190.79874896001851,191.92496874276912,189.27387511297837,191.6060333251953,75158300
2024-05-30,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900
2024-05-29,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000
2024-05-28,190.868504773859,192.35351928350596,188.4665889665476,189.35360717773438,52280100
2024-05-24,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600
2024-05-23,190.34028576334703,190.3602230291439,186.00486572472462,186.2540283203125,51005900
2024-05-22,191.6259804985601,192.17414127105863,189.63267965869522,190.26055908203125,34648500
2024-05-21,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400
2024-05-20,188.69580666177544,191.27712733733017,188.3768712601109,190.4000701904297,44361300
2024-05-17,188.87521403256983,190.17086260921994,188.5463175718117,189.2340087890625,41282900
2024-05-16,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200
2024-05-15,187.28056849688068,190.0113806876588,186.74236879853999,189.08450317382812,70400000
2024-05-14,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600
2024-05-13,184.81885368591878,186.47329700939974,184.00159305347216,185.65603637695312,72044800
2024-05-10,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500
2024-05-09,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000
2024-05-08,181.9906787165348,182.20964601288568,180.59724908638574,181.88119506835938,45057100
2024-05-07,182.58782340154968,184.03100569167054,180.46784424762225,181.54275512695312,77305800
2024-05-06,181.49304025440043,183.33433694545525,179.5721025190793,180.85604858398438,78569700
2024-05-03,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100
2024-05-02,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900
2024-05-01,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100
2024-04-30,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800
2024-04-29,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400
2024-04-26,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400
2024-04-25,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300
2024-04-24,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800
2024-04-23,164.57291251221173,166.26492000363532,164.14492548116624,166.11561584472656,49537800
2024-04-22,164.74210446317437,166.4739172082034,163.99562926284756,165.0605926513672,48116400
2024-04-19,165.42888374733738,165.6179780634261,163.3088890664717,164.2245635986328,67772100
2024-04-18,167.24032724180861,167.847461101441,165.7672868824189,166.25497436523438,43122900
2024-04-17,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200
2024-04-16,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200
2024-04-15,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800
2024-04-12,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300
2024-04-11,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300
2024-04-10,168.0066961691415,168.29532657810816,166.3246362072623,166.99148559570312,49709300
2024-04-09,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200
2024-04-08,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500
2024-04-05,168.7929675547899,169.58921080070664,168.15597599547186,168.78302001953125,42055200
2024-04-04,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400
2024-04-03,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700
2024-04-02,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500
2024-04-01,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500
2024-03-28,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700
2024-03-27,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300
2024-03-26,169.20107551486385,170.61440032318552,168.78305115074727,168.91244506835938,57388400
2024-03-25,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300
2024-03-22,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600
2024-03-21,176.2179350177799,176.65586961417029,170.03711298613993,170.5646209716797,106181300
2024-03-20,174.89418909629194,177.830322265625,174.26714497871419,177.830322265625,53423100
2024-03-19,173.52065910891577,175.77999515234478,172.2168180823409,175.2524871826172,55215200
2024-03-18,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200
2024-03-15,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700
2024-03-14,172.0973925529764,173.49080701178275,171.2414336176872,172.1869659423828,72913500
2024-03-13,171.9580519129805,172.37607625258147,169.95748841772314,170.3257598876953,52488700
2024-03-12,172.3362371923594,173.2121062975323,170.20629520329734,172.41586303710938,59825400
2024-03-11,172.12725037151972,173.56048535052068,171.2414336396481,171.93814086914062,60139500
2024-03-08,168.20574707517525,172.88365534695112,168.1460314883945,169.9276123046875,76114600
2024-03-07,168.35503848083317,169.92761476617306,167.6981518296525,168.20574951171875,71765100
2024-03-06,170.256065044738,170.43522699407845,167.88724549652,168.32518005371094,68587700
2024-03-05,169.95750255670077,171.23148594158673,168.8228606299405,169.3205108642578,95132400
2024-03-04,175.3221528407019,176.0686281128373,172.9732433768994,174.277099609375,81510100
2024-03-01,178.7061901764464,179.6815803178056,176.54639012704013,178.815673828125,73488000
2024-02-29,180.41810366151438,181.71199718953457,178.6862755375109,179.90054321289062,136682600
2024-02-28,181.65227187035535,182.25940572629614,179.28346722817705,180.56739807128906,48953900
2024-02-27,180.24890489042258,183.05564406470424,178.71613380047907,181.77171325683594,54318900
2024-02-26,181.38353517321784,181.90108040317875,179.8009961275691,180.30860900878906,40867400
2024-02-23,184.14051969682032,184.1703774935557,181.37358582743232,181.6622314453125,45119700
2024-02-22,182.6177080564135,184.09076354210745,181.60251261136847,183.50352478027344,52292200
2024-02-21,181.08494629412857,182.03047857973698,179.8109630738625,181.46316528320312,41529700
2024-02-20,180.93565617660207,181.57264783618368,179.15407511197006,180.7067413330078,53665600
2024-02-16,182.5579852711476,183.98127264473297,180.816209688257,181.4532012939453,49701400
2024-02-15,182.6874004528496,183.62298530484992,180.49774250244775,182.99594116210938,65434500
2024-02-14,184.44907598078342,184.65808055839094,181.5826059912504,183.28456115722656,54630500
2024-02-13,184.89695986657188,185.3348944732297,182.64757123911642,184.17037963867188,56529500
2024-02-12,187.53448242231033,187.78330749959082,185.91213805857674,186.27044677734375,41781900
2024-02-09,187.76339117385248,189.09710508715864,187.11645206865865,187.96246337890625,45155200
2024-02-08,188.25972761232654,188.4088263513659,186.23190892276523,187.1961212158203,40962000
2024-02-07,189.5022571462235,189.9098139006124,187.48437342868021,188.27960205078125,53439000
2024-02-06,185.74480203892318,188.180177168222,185.65534280788862,188.1702423095703,43490800
2024-02-05,187.02711752504118,188.12055880845503,184.73090599759692,186.55992126464844,69668800
2024-02-02,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000
2024-02-01,182.8919451500293,185.83427124755644,182.72296153753896,185.74481201171875,64885400
2024-01-31,185.92374345342654,185.98339811587047,183.24981004460298,183.29949951171875,55467800
2024-01-30,189.80047228297695,190.6553404086777,186.35118003362723,186.9177703857422,55859400
2024-01-29,190.8640668648328,191.05293535979936,188.44857653714126,190.5857391357422,47145600
2024-01-26,193.1106022428928,193.59766821896898,190.7945058465033,191.27163696289062,44594000
2024-01-25,194.0549059471631,195.0986424607324,191.95749806154728,193.01116943359375,54822100
2024-01-24,194.25371040083746,195.20798769039715,193.18015413797895,193.33920288085938,53631300
2024-01-23,193.8561183903394,194.58175747905844,192.67321792314553,194.01515197753906,42355600
2024-01-22,191.15232686866392,194.16424214625192,191.1125571009308,192.7328338623047,60133900
2024-01-19,188.2000611602168,190.80441988057507,187.69311035236996,190.416748046875,68741000
2024-01-18,184.979392426226,188.01119275141858,184.72094959289208,187.50424194335938,78005800
2024-01-17,180.18817865322478,181.83826018866833,179.2239664331644,181.58975219726562,47317400
2024-01-16,181.07285998444632,183.16031793652851,179.85018978995151,182.53408813476562,65603000
2024-01-12,184.94958867585868,185.62553831277884,184.08478570270393,184.8104248046875,40444700
2024-01-11,185.42670336710847,185.93366934185158,182.524132048394,184.4823760986328,49128400
2024-01-10,183.2497813853363,185.28753458558947,182.8223397938252,185.07879638671875,46792900
2024-01-09,182.8223597284498,184.04501481546237,181.63945924679223,184.0350799560547,42841800
2024-01-08,181.0032684531674,184.49233019548157,180.41679326133186,184.4525604248047,59144500
2024-01-05,180.90387243418792,181.6692660827433,179.09472708075188,180.09869384765625,62303300
2024-01-04,181.06291404030495,181.99730650228184,179.80050438167336,180.82435607910156,71983600
2024-01-03,183.1205556229884,184.77065219734183,182.3352619375341,183.15037536621094,58414500
2024-01-02,186.03307200647276,187.31538170646215,182.79253333369908,184.53208923339844,82488700
2023-12-29,192.7427850763616,193.23980104114617,190.58573760932344,191.38096618652344,42628800
2023-12-28,192.98135331561093,193.49825415286705,192.01714115491455,192.42469787597656,34049900
2023-12-27,191.34120389827206,192.3451706464339,189.94955015213438,191.99725341796875,48087700
2023-12-26,192.45452839560733,192.73285613100865,191.67918468017166,191.8978729248047,28919300
2023-12-22,194.01515250091973,194.24379077463595,191.8183503425399,192.44459533691406,37122800
2023-12-21,194.92966611931476,195.90381315665195,192.34517705306277,193.51812744140625,46482500
2023-12-20,195.72488988877126,196.50023361616374,193.66725158691406,193.66725158691406,52242800
2023-12-19,194.98931995291727,195.77459855586707,194.72092706706565,195.76466369628906,40714100
2023-12-18,194.91972010314345,195.45650584640038,193.22986883323685,194.72091674804688,55751900
2023-12-15,196.3511298862745,197.2159328291742,195.82429416614897,196.39089965820312,128256700
2023-12-14,196.83821410318075,198.4286561477334,194.9893140401918,196.92767333984375,66831600
2023-12-13,193.925682544677,196.8183190559037,193.68712459255818,196.778564453125,70404200
2023-12-12,191.92769665062553,193.5579084922386,190.5758125501861,193.5479736328125,52696900
2023-12-11,191.957494748212,192.3352317119437,190.27757846347603,192.02706909179688,60943700
2023-12-08,193.04099429291227,194.8203199094653,192.5141585929263,194.5419921875,53377300
2023-12-07,192.4744158469115,193.83623479668313,192.43464607405332,193.110595703125,47477700
2023-12-06,193.2895190534562,193.59766654612127,190.9634878174767,191.1722412109375,41089700
2023-12-05,189.07482149235318,193.23980256929687,189.0449865799245,192.26565551757812,66628400
2023-12-04,188.84618961175903,188.91577913023963,186.33128993843854,188.29946899414062,43389500
2023-12-01,189.19409067360718,190.41674564636727,188.10064953196948,190.09866333007812,45679300
2023-11-30,188.70701635554832,189.1841625986753,187.06686975200412,188.8163604736328,48794400
2023-11-29,189.76067465041663,190.9435749821963,187.84220045483752,188.23980712890625,43014200
2023-11-28,188.64737693705334,189.9396214691522,188.26963995303524,189.263671875,38415400
2023-11-27,188.78653185384877,189.53205575999598,187.77261509452617,188.6573028564453,40552600
2023-11-24,189.73086532541635,189.76068506922263,188.1205384889839,188.83624267578125,24048300
2023-11-22,190.34717704028523,191.77857025832532,189.6911123355231,190.16824340820312,39617700
2023-11-21,190.26765186097265,190.37699597796984,188.60762038854105,189.5022430419922,38134500
2023-11-20,188.75671623264228,190.76466491067268,188.7467813740569,190.30740356445312,46505100
2023-11-17,189.11456252266416,189.24379151892643,187.44459626814825,188.5579071044922,50922700
2023-11-16,188.43865594913416,189.82035984023278,187.52413314974999,188.57781982421875,54412900
